dat_id	part_id	part_gender	part_yob	part_edu	list_number	trial_kind	trial_index	stimulus	choice1	choice2	variant1	variant2	response	response_string	picked_v1	picked_left	esp_response	esp_match	esp_v1	rt	time_elapsed	variation	file_name	column	base	log_odds	prompt	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	reg_rate	reg_dist	picked_majority
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	81	Te bizony sokat aglasz. Én is sokat...	aglok	aglom	aglok	aglom	0	aglok	TRUE	TRUE	aglok	TRUE	TRUE	3677	644555	lakok/lakom	lakok_3_high_reversed	21	aglik	-0.2076393647782445	Te bizony sokat aglasz. Én is sokat...	1	NA	3	38	FALSE	FALSE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	83	Te bizony sokat klárzol. Én is sokat...	klárzok	klárzom	klárzok	klárzom	1	klárzom	FALSE	FALSE	klárzok	FALSE	TRUE	2550	652798	lakok/lakom	lakok_3_high_reversed	21	klárzik	0	Te bizony sokat klárzol. Én is sokat...	1	NA	3	33	FALSE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	85	Te bizony sokat fligzol. Én is sokat...	fligzom	fligzok	fligzok	fligzom	1	fligzok	TRUE	FALSE	fligzok	TRUE	TRUE	2256	661054	lakok/lakom	lakok_3_high_reversed	21	fligzik	-0.5978370007556204	Te bizony sokat fligzol. Én is sokat...	1	NA	3	48	FALSE	TRUE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	87	Te bizony sokat gyibakszol. Én is sokat...	gyibakszok	gyibakszom	gyibakszok	gyibakszom	1	gyibakszom	FALSE	FALSE	gyibakszok	FALSE	TRUE	2163	669312	lakok/lakom	lakok_3_high_reversed	21	gyibakszik	-0.587786664902119	Te bizony sokat gyibakszol. Én is sokat...	2	NA	3	46	FALSE	TRUE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	89	Te bizony sokat vihepszel. Én is sokat...	vihepszek	vihepszem	vihepszek	vihepszem	1	vihepszem	FALSE	FALSE	vihepszek	FALSE	TRUE	1933	677539	lakok/lakom	lakok_3_high_reversed	21	vihepszik	-0.7472144018302211	Te bizony sokat vihepszel. Én is sokat...	2	NA	3	51	FALSE	TRUE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	91	Te bizony sokat gyivádzol. Én is sokat...	gyivádzom	gyivádzok	gyivádzok	gyivádzom	1	gyivádzok	TRUE	FALSE	gyivádzok	TRUE	TRUE	3019	685796	lakok/lakom	lakok_3_high_reversed	21	gyivádzik	-0.6418538861723948	Te bizony sokat gyivádzol. Én is sokat...	2	NA	3	49	FALSE	TRUE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	93	Te bizony sokat tuboklasz. Én is sokat...	tuboklok	tuboklom	tuboklok	tuboklom	1	tuboklom	FALSE	FALSE	tuboklok	FALSE	TRUE	3373	694031	lakok/lakom	lakok_3_high_reversed	21	tuboklik	0.4353180712578455	Te bizony sokat tuboklasz. Én is sokat...	2	NA	3	24	FALSE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	95	Te bizony sokat flérlesz. Én is sokat...	flérlek	flérlem	flérlek	flérlem	0	flérlek	TRUE	TRUE	flérlem	FALSE	FALSE	3892	702284	lakok/lakom	lakok_3_high_reversed	21	flérlik	1.5686159179138452	Te bizony sokat flérlesz. Én is sokat...	1	NA	3	4	TRUE	FALSE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	97	Te bizony sokat csólorzol. Én is sokat...	csólorzok	csólorzom	csólorzok	csólorzom	1	csólorzom	FALSE	FALSE	csólorzok	FALSE	TRUE	1929	710550	lakok/lakom	lakok_3_high_reversed	21	csólorzik	-0.5978370007556204	Te bizony sokat csólorzol. Én is sokat...	2	NA	3	47	FALSE	TRUE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	99	Te bizony sokat spülöklesz. Én is sokat...	spülöklök	spülöklöm	spülöklök	spülöklöm	0	spülöklök	TRUE	TRUE	spülöklök	TRUE	TRUE	6119	720736	lakok/lakom	lakok_3_high_reversed	21	spülöklik	0.28768207245178085	Te bizony sokat spülöklesz. Én is sokat...	2	NA	3	26	FALSE	FALSE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	101	Te bizony sokat prezlesz. Én is sokat...	prezlem	prezlek	prezlek	prezlem	1	prezlek	TRUE	FALSE	prezlem	FALSE	FALSE	3808	729000	lakok/lakom	lakok_3_high_reversed	21	prezlik	0.9162907318741552	Te bizony sokat prezlesz. Én is sokat...	1	NA	3	11	TRUE	FALSE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	103	Te bizony sokat livaklasz. Én is sokat...	livaklom	livaklok	livaklok	livaklom	1	livaklok	TRUE	FALSE	livaklok	TRUE	TRUE	6925	739966	lakok/lakom	lakok_3_high_reversed	21	livaklik	-0.9650808960435872	Te bizony sokat livaklasz. Én is sokat...	2	NA	3	53	FALSE	TRUE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	105	Te bizony sokat spibádzol. Én is sokat...	spibádzom	spibádzok	spibádzok	spibádzom	0	spibádzom	FALSE	TRUE	spibádzok	FALSE	TRUE	7195	751201	lakok/lakom	lakok_3_high_reversed	21	spibádzik	-0.2076393647782445	Te bizony sokat spibádzol. Én is sokat...	2	NA	3	39	FALSE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	107	Te bizony sokat pugoslasz. Én is sokat...	pugoslom	pugoslok	pugoslok	pugoslom	0	pugoslom	FALSE	TRUE	pugoslom	TRUE	FALSE	1987	759446	lakok/lakom	lakok_3_high_reversed	21	pugoslik	0.965080896043587	Te bizony sokat pugoslasz. Én is sokat...	2	NA	3	10	TRUE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	109	Te bizony sokat spülőrzöl. Én is sokat...	spülőrzök	spülőrzöm	spülőrzök	spülőrzöm	1	spülőrzöm	FALSE	FALSE	spülőrzök	FALSE	TRUE	7552	771033	lakok/lakom	lakok_3_high_reversed	21	spülőrzik	0.5877866649021191	Te bizony sokat spülőrzöl. Én is sokat...	2	NA	3	20	FALSE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	111	Te bizony sokat trihagzol. Én is sokat...	trihagzok	trihagzom	trihagzok	trihagzom	0	trihagzok	TRUE	TRUE	trihagzok	TRUE	TRUE	4895	779974	lakok/lakom	lakok_3_high_reversed	21	trihagzik	-0.6418538861723948	Te bizony sokat trihagzol. Én is sokat...	2	NA	3	50	FALSE	TRUE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	113	Te bizony sokat kumlasz. Én is sokat...	kumlok	kumlom	kumlok	kumlom	1	kumlom	FALSE	FALSE	kumlom	TRUE	FALSE	2701	788230	lakok/lakom	lakok_3_high_reversed	21	kumlik	1.6486586255873816	Te bizony sokat kumlasz. Én is sokat...	1	NA	3	3	TRUE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	115	Te bizony sokat préleglesz. Én is sokat...	préleglek	préleglem	préleglek	préleglem	0	préleglek	TRUE	TRUE	préleglek	TRUE	TRUE	3382	796498	lakok/lakom	lakok_3_high_reversed	21	préleglik	0.6418538861723947	Te bizony sokat préleglesz. Én is sokat...	2	NA	3	19	FALSE	FALSE	high	reversed	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	8	esp trial	117	Te bizony sokat bivejlesz. Én is sokat...	bivejlek	bivejlem	bivejlek	bivejlem	1	bivejlem	FALSE	FALSE	bivejlem	TRUE	FALSE	3572	804773	lakok/lakom	lakok_3_high_reversed	21	bivejlik	0.7472144018302211	Te bizony sokat bivejlesz. Én is sokat...	2	NA	3	14	TRUE	FALSE	high	reversed	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	120	Te bizony sokat sztremlesz. Én is sokat...	sztremlem	sztremlek	sztremlek	sztremlem	1	sztremlek	TRUE	FALSE	NA	NA	NA	22453	882109	lakok/lakom	lakok_1_high_typical	14	sztremlik	1.3437347467010947	Te bizony sokat sztremlesz. Én is sokat...	1	NA	1	6	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	121	Te bizony sokat flagánylasz. Én is sokat...	flagánylok	flagánylom	flagánylok	flagánylom	1	flagánylom	FALSE	FALSE	NA	NA	NA	13533	896164	lakok/lakom	lakok_1_high_typical	14	flagánylik	1.0560526742493137	Te bizony sokat flagánylasz. Én is sokat...	2	NA	1	9	TRUE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	122	Te bizony sokat bölszöl. Én is sokat...	bölszöm	bölszök	bölszök	bölszöm	0	bölszöm	FALSE	TRUE	NA	NA	NA	20457	917128	lakok/lakom	lakok_1_high_typical	14	bölszik	0.3483066942682158	Te bizony sokat bölszöl. Én is sokat...	1	NA	1	25	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	123	Te bizony sokat spéslesz. Én is sokat...	spéslek	spéslem	spéslek	spéslem	0	spéslek	TRUE	TRUE	NA	NA	NA	8745	926376	lakok/lakom	lakok_1_high_typical	14	spéslik	1.1451323043030026	Te bizony sokat spéslesz. Én is sokat...	1	NA	1	8	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	124	Te bizony sokat ruslasz. Én is sokat...	ruslok	ruslom	ruslok	ruslom	1	ruslom	FALSE	FALSE	NA	NA	NA	10829	937715	lakok/lakom	lakok_1_high_typical	14	ruslik	0.8938178760220965	Te bizony sokat ruslasz. Én is sokat...	1	NA	1	13	TRUE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	125	Te bizony sokat fibamlasz. Én is sokat...	fibamlok	fibamlom	fibamlok	fibamlom	0	fibamlok	TRUE	TRUE	NA	NA	NA	6747	944969	lakok/lakom	lakok_1_high_typical	14	fibamlik	1.9095425048844383	Te bizony sokat fibamlasz. Én is sokat...	2	NA	1	2	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	126	Te bizony sokat marzol. Én is sokat...	marzom	marzok	marzok	marzom	1	marzok	TRUE	FALSE	NA	NA	NA	10357	955838	lakok/lakom	lakok_1_high_typical	14	marzik	0.7985076962177716	Te bizony sokat marzol. Én is sokat...	1	NA	1	14	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	127	Te bizony sokat szirlasz. Én is sokat...	szirlok	szirlom	szirlok	szirlom	0	szirlok	TRUE	TRUE	NA	NA	NA	6387	962744	lakok/lakom	lakok_1_high_typical	14	szirlik	0.7419373447293773	Te bizony sokat szirlasz. Én is sokat...	1	NA	1	18	FALSE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	128	Te bizony sokat sűzlesz. Én is sokat...	sűzlöm	sűzlök	sűzlök	sűzlöm	0	sűzlöm	FALSE	TRUE	NA	NA	NA	6175	969431	lakok/lakom	lakok_1_high_typical	14	sűzlik	0.14310084364067324	Te bizony sokat sűzlesz. Én is sokat...	1	NA	1	29	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	129	Te bizony sokat juszlasz. Én is sokat...	juszlok	juszlom	juszlok	juszlom	1	juszlom	FALSE	FALSE	NA	NA	NA	7703	977638	lakok/lakom	lakok_1_high_typical	14	juszlik	0.4595323293784402	Te bizony sokat juszlasz. Én is sokat...	1	NA	1	22	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	130	Te bizony sokat vilakszol. Én is sokat...	vilakszom	vilakszok	vilakszok	vilakszom	0	vilakszom	FALSE	TRUE	NA	NA	NA	27680	1005824	lakok/lakom	lakok_1_high_typical	14	vilakszik	-0.7985076962177716	Te bizony sokat vilakszol. Én is sokat...	2	NA	1	52	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	131	Te bizony sokat flagárzol. Én is sokat...	flagárzok	flagárzom	flagárzok	flagárzom	1	flagárzom	FALSE	FALSE	NA	NA	NA	18075	1024420	lakok/lakom	lakok_1_high_typical	14	flagárzik	-0.2076393647782445	Te bizony sokat flagárzol. Én is sokat...	2	NA	1	39	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	132	Te bizony sokat pratánylasz. Én is sokat...	pratánylom	pratánylok	pratánylok	pratánylom	1	pratánylok	TRUE	FALSE	NA	NA	NA	24366	1049292	lakok/lakom	lakok_1_high_typical	14	pratánylik	1.2321436812926323	Te bizony sokat pratánylasz. Én is sokat...	2	NA	1	7	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	133	Te bizony sokat spűmlesz. Én is sokat...	spűmlök	spűmlöm	spűmlök	spűmlöm	0	spűmlök	TRUE	TRUE	NA	NA	NA	7478	1057286	lakok/lakom	lakok_1_high_typical	14	spűmlik	1.5686159179138452	Te bizony sokat spűmlesz. Én is sokat...	1	NA	1	5	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	134	Te bizony sokat csíszlasz. Én is sokat...	csíszlom	csíszlok	csíszlok	csíszlom	0	csíszlom	FALSE	TRUE	NA	NA	NA	23133	1080937	lakok/lakom	lakok_1_high_typical	14	csíszlik	0.7419373447293773	Te bizony sokat csíszlasz. Én is sokat...	1	NA	1	16	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	135	Te bizony sokat klörlesz. Én is sokat...	klörlöm	klörlök	klörlök	klörlöm	1	klörlök	TRUE	FALSE	NA	NA	NA	11981	1093420	lakok/lakom	lakok_1_high_typical	14	klörlik	0.6418538861723947	Te bizony sokat klörlesz. Én is sokat...	1	NA	1	19	FALSE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	136	Te bizony sokat málapszol. Én is sokat...	málapszok	málapszom	málapszok	málapszom	1	málapszom	FALSE	FALSE	NA	NA	NA	17595	1111537	lakok/lakom	lakok_1_high_typical	14	málapszik	-0.06899287148695143	Te bizony sokat málapszol. Én is sokat...	2	NA	1	36	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	137	Te bizony sokat brüjlesz. Én is sokat...	brüjlöm	brüjlök	brüjlök	brüjlöm	0	brüjlöm	FALSE	TRUE	NA	NA	NA	11035	1123091	lakok/lakom	lakok_1_high_typical	14	brüjlik	0.7472144018302211	Te bizony sokat brüjlesz. Én is sokat...	1	NA	1	15	TRUE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	138	Te bizony sokat sojzol. Én is sokat...	sojzom	sojzok	sojzok	sojzom	0	sojzom	FALSE	TRUE	NA	NA	NA	4579	1128181	lakok/lakom	lakok_1_high_typical	14	sojzik	-0.4595323293784402	Te bizony sokat sojzol. Én is sokat...	1	NA	1	46	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	139	Te bizony sokat flüröslesz. Én is sokat...	flüröslöm	flüröslök	flüröslök	flüröslöm	0	flüröslöm	FALSE	TRUE	NA	NA	NA	12156	1140855	lakok/lakom	lakok_1_high_typical	14	flüröslik	0.7419373447293773	Te bizony sokat flüröslesz. Én is sokat...	2	NA	1	17	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	140	Te bizony sokat pebzel. Én is sokat...	pebzek	pebzem	pebzek	pebzem	0	pebzek	TRUE	TRUE	NA	NA	NA	9289	1150662	lakok/lakom	lakok_1_high_typical	14	pebzik	0.49247648509779424	Te bizony sokat pebzel. Én is sokat...	1	NA	1	21	FALSE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	141	Te bizony sokat jüslesz. Én is sokat...	jüslök	jüslöm	jüslök	jüslöm	1	jüslöm	FALSE	FALSE	NA	NA	NA	28756	1179938	lakok/lakom	lakok_1_high_typical	14	jüslik	0.965080896043587	Te bizony sokat jüslesz. Én is sokat...	1	NA	1	10	TRUE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	142	Te bizony sokat feténylesz. Én is sokat...	feténylek	feténylem	feténylek	feténylem	1	feténylem	FALSE	FALSE	NA	NA	NA	5449	1185896	lakok/lakom	lakok_1_high_typical	14	feténylik	1.5686159179138452	Te bizony sokat feténylesz. Én is sokat...	2	NA	1	4	TRUE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	143	Te bizony sokat lorjódzol. Én is sokat...	lorjódzok	lorjódzom	lorjódzok	lorjódzom	1	lorjódzom	FALSE	FALSE	NA	NA	NA	10208	1196609	lakok/lakom	lakok_1_high_typical	14	lorjódzik	-0.1941560144409575	Te bizony sokat lorjódzol. Én is sokat...	2	NA	1	37	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	144	Te bizony sokat sprogzol. Én is sokat...	sprogzom	sprogzok	sprogzok	sprogzom	0	sprogzom	FALSE	TRUE	NA	NA	NA	8225	1205337	lakok/lakom	lakok_1_high_typical	14	sprogzik	-0.7419373447293773	Te bizony sokat sprogzol. Én is sokat...	1	NA	1	51	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	145	Te bizony sokat siladzol. Én is sokat...	siladzom	siladzok	siladzok	siladzom	0	siladzom	FALSE	TRUE	NA	NA	NA	6827	1212667	lakok/lakom	lakok_1_high_typical	14	siladzik	-0.4353180712578455	Te bizony sokat siladzol. Én is sokat...	2	NA	1	45	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	146	Te bizony sokat ribegzel. Én is sokat...	ribegzem	ribegzek	ribegzek	ribegzem	0	ribegzem	FALSE	TRUE	NA	NA	NA	7177	1220359	lakok/lakom	lakok_1_high_typical	14	ribegzik	-0.1941560144409575	Te bizony sokat ribegzel. Én is sokat...	2	NA	1	38	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	147	Te bizony sokat drubódzol. Én is sokat...	drubódzok	drubódzom	drubódzok	drubódzom	1	drubódzom	FALSE	FALSE	NA	NA	NA	3969	1224834	lakok/lakom	lakok_1_high_typical	14	drubódzik	-0.4353180712578455	Te bizony sokat drubódzol. Én is sokat...	2	NA	1	44	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	148	Te bizony sokat tínylasz. Én is sokat...	tínylom	tínylok	tínylok	tínylom	0	tínylom	FALSE	TRUE	NA	NA	NA	4102	1229448	lakok/lakom	lakok_1_high_typical	14	tínylik	0.4353180712578455	Te bizony sokat tínylasz. Én is sokat...	1	NA	1	24	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	149	Te bizony sokat sprökszöl. Én is sokat...	sprökszöm	sprökszök	sprökszök	sprökszöm	0	sprökszöm	FALSE	TRUE	NA	NA	NA	16541	1246494	lakok/lakom	lakok_1_high_typical	14	sprökszik	-0.2876820724517809	Te bizony sokat sprökszöl. Én is sokat...	1	NA	1	41	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	150	Te bizony sokat spibaklasz. Én is sokat...	spibaklok	spibaklom	spibaklok	spibaklom	1	spibaklom	FALSE	FALSE	NA	NA	NA	15786	1262790	lakok/lakom	lakok_1_high_typical	14	spibaklik	0.06899287148695142	Te bizony sokat spibaklasz. Én is sokat...	2	NA	1	31	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	151	Te bizony sokat piragszol. Én is sokat...	piragszok	piragszom	piragszok	piragszom	1	piragszom	FALSE	FALSE	NA	NA	NA	5323	1268620	lakok/lakom	lakok_1_high_typical	14	piragszik	-0.587786664902119	Te bizony sokat piragszol. Én is sokat...	2	NA	1	47	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	152	Te bizony sokat klibamlasz. Én is sokat...	klibamlok	klibamlom	klibamlok	klibamlom	0	klibamlok	TRUE	TRUE	NA	NA	NA	10891	1280025	lakok/lakom	lakok_1_high_typical	14	klibamlik	0.4353180712578455	Te bizony sokat klibamlasz. Én is sokat...	2	NA	1	23	FALSE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	153	Te bizony sokat herégszel. Én is sokat...	herégszek	herégszem	herégszek	herégszem	1	herégszem	FALSE	FALSE	NA	NA	NA	9431	1289969	lakok/lakom	lakok_1_high_typical	14	herégszik	-0.6418538861723948	Te bizony sokat herégszel. Én is sokat...	2	NA	1	50	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	154	Te bizony sokat nyáslasz. Én is sokat...	nyáslok	nyáslom	nyáslok	nyáslom	1	nyáslom	FALSE	FALSE	NA	NA	NA	5562	1296051	lakok/lakom	lakok_1_high_typical	14	nyáslik	0.5877866649021191	Te bizony sokat nyáslasz. Én is sokat...	1	NA	1	20	FALSE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	155	Te bizony sokat driládzol. Én is sokat...	driládzom	driládzok	driládzok	driládzom	0	driládzom	FALSE	TRUE	NA	NA	NA	6752	1303319	lakok/lakom	lakok_1_high_typical	14	driládzik	-0.5978370007556204	Te bizony sokat driládzol. Én is sokat...	2	NA	1	48	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	156	Te bizony sokat tomlasz. Én is sokat...	tomlom	tomlok	tomlok	tomlom	1	tomlok	TRUE	FALSE	NA	NA	NA	6348	1310180	lakok/lakom	lakok_1_high_typical	14	tomlik	2.2335922215070942	Te bizony sokat tomlasz. Én is sokat...	1	NA	1	1	TRUE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	157	Te bizony sokat büglesz. Én is sokat...	büglöm	büglök	büglök	büglöm	0	büglöm	FALSE	TRUE	NA	NA	NA	3884	1314584	lakok/lakom	lakok_1_high_typical	14	büglik	0.9162907318741552	Te bizony sokat büglesz. Én is sokat...	1	NA	1	11	TRUE	FALSE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	158	Te bizony sokat frilegszel. Én is sokat...	frilegszem	frilegszek	frilegszek	frilegszem	0	frilegszem	FALSE	TRUE	NA	NA	NA	12167	1327266	lakok/lakom	lakok_1_high_typical	14	frilegszik	-0.2876820724517809	Te bizony sokat frilegszel. Én is sokat...	2	NA	1	40	FALSE	TRUE	high	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	159	Te bizony sokat fretszel. Én is sokat...	fretszek	fretszem	fretszek	fretszem	0	fretszek	TRUE	TRUE	NA	NA	NA	8069	1335850	lakok/lakom	lakok_1_high_typical	14	fretszik	0	Te bizony sokat fretszel. Én is sokat...	1	NA	1	33	FALSE	FALSE	high	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	fmgttz	nő	1998	16	1	posttest trial	160	Te bizony sokat prilegzel. Én is sokat...	prilegzek	prilegzem	prilegzek	prilegzem	0	prilegzek	TRUE	TRUE	NA	NA	NA	9495	1345869	lakok/lakom	lakok_1_high_typical	14	prilegzik	-0.3483066942682157	Te bizony sokat prilegzel. Én is sokat...	2	NA	1	43	FALSE	TRUE	high	typical	TRUE
